experiment_id,timestamp,seed,parameter,parameter_value,number_of_users,strategy,total_bandwidth,total_allocated,utilization_percentage,jain_fairness_index,average_utility,latency_ms,jitter_ms,computational_time,data_source
sensitivity_42_10_priority_w_throughput_1.5_42,2026-09-01T11:49:23.534415,42,w_throughput,1.5,10,priority,100.0,100.0,100.0,0.9234,-1.068606,16.95,1.13,3.9e-05,SIMULATION
sensitivity_42_10_priority_w_throughput_1.5_43,2026-09-01T11:49:23.534550,43,w_throughput,1.5,10,priority,100.0,100.0,100.0,0.9052,-1.136062,8.54,4.48,4.2e-05,SIMULATION
sensitivity_42_10_priority_w_throughput_1.5_44,2026-09-01T11:49:23.534681,44,w_throughput,1.5,10,priority,100.0,100.0,100.0,0.9054,-1.137188,13.72,3.71,3.7e-05,SIMULATION
sensitivity_42_10_priority_w_throughput_1.5_45,2026-09-01T11:49:23.534812,45,w_throughput,1.5,10,priority,100.0,100.0,100.0,0.9246,-1.121295,11.81,3.44,3.8e-05,SIMULATION
sensitivity_42_10_priority_w_throughput_1.5_46,2026-09-01T11:49:23.534941,46,w_throughput,1.5,10,priority,100.0,100.0,100.0,0.8868,-1.475543,20.44,3.0,3.7e-05,SIMULATION
sensitivity_42_10_max_min_fairness_w_throughput_1.5_42,2026-09-01T11:49:23.535074,42,w_throughput,1.5,10,max_min_fairness,100.0,100.0,100.0,0.8673,-1.127692,16.95,1.13,3.8e-05,SIMULATION
sensitivity_42_10_max_min_fairness_w_throughput_1.5_43,2026-09-01T11:49:23.535254,43,w_throughput,1.5,10,max_min_fairness,100.0,100.0,100.0,0.9335,-1.088513,8.54,4.48,3.8e-05,SIMULATION
sensitivity_42_10_max_min_fairness_w_throughput_1.5_44,2026-09-01T11:49:23.535385,44,w_throughput,1.5,10,max_min_fairness,100.0,100.0,100.0,0.8408,-1.195637,13.72,3.71,3.7e-05,SIMULATION
sensitivity_42_10_max_min_fairness_w_throughput_1.5_45,2026-09-01T11:49:23.535516,45,w_throughput,1.5,10,max_min_fairness,100.0,94.6,94.6,0.8119,-0.785792,11.81,3.44,3.8e-05,SIMULATION
sensitivity_42_10_max_min_fairness_w_throughput_1.5_46,2026-09-01T11:49:23.535675,46,w_throughput,1.5,10,max_min_fairness,100.0,100.0,100.0,0.8247,-1.502217,20.44,3.0,6.6e-05,SIMULATION
sensitivity_42_10_alpha_fair_w_throughput_1.5_42,2026-09-01T11:49:23.535802,42,w_throughput,1.5,10,alpha_fair,100.0,100.0,100.0,0.7951,-1.187343,16.95,1.13,3.9e-05,SIMULATION
sensitivity_42_10_alpha_fair_w_throughput_1.5_43,2026-09-01T11:49:23.535925,43,w_throughput,1.5,10,alpha_fair,100.0,100.0,100.0,0.8273,-1.155213,8.54,4.48,3.8e-05,SIMULATION
sensitivity_42_10_alpha_fair_w_throughput_1.5_44,2026-09-01T11:49:23.536050,44,w_throughput,1.5,10,alpha_fair,100.0,100.0,100.0,0.7675,-1.259875,13.72,3.71,3.7e-05,SIMULATION
sensitivity_42_10_alpha_fair_w_throughput_1.5_45,2026-09-01T11:49:23.536171,45,w_throughput,1.5,10,alpha_fair,100.0,94.6,94.6,0.8119,-0.785792,11.81,3.44,3.8e-05,SIMULATION
sensitivity_42_10_alpha_fair_w_throughput_1.5_46,2026-09-01T11:49:23.536293,46,w_throughput,1.5,10,alpha_fair,100.0,100.0,100.0,0.794,-1.508172,20.44,3.0,3.7e-05,SIMULATION
sensitivity_42_10_game_theory_w_throughput_1.5_42,2026-09-01T11:49:23.537469,42,w_throughput,1.5,10,game_theory,100.0,41.5,41.5,0.9528,1.944764,16.95,1.13,4.3e-05,SIMULATION
sensitivity_42_10_game_theory_w_throughput_1.5_43,2026-09-01T11:49:23.539014,43,w_throughput,1.5,10,game_theory,100.0,42.5,42.5,0.9724,1.945505,8.54,4.48,4.2e-05,SIMULATION
sensitivity_42_10_game_theory_w_throughput_1.5_44,2026-09-01T11:49:23.540831,44,w_throughput,1.5,10,game_theory,100.0,43.0,43.0,0.9556,2.006286,13.72,3.71,0.000157,SIMULATION
sensitivity_42_10_game_theory_w_throughput_1.5_45,2026-09-01T11:49:23.542163,45,w_throughput,1.5,10,game_theory,100.0,44.0,44.0,0.9803,1.989887,11.81,3.44,7.5e-05,SIMULATION
sensitivity_42_10_game_theory_w_throughput_1.5_46,2026-09-01T11:49:23.543205,46,w_throughput,1.5,10,game_theory,100.0,42.0,42.0,0.9383,1.822091,20.44,3.0,5.1e-05,SIMULATION
sensitivity_42_20_equal_w_throughput_1.5_42,2026-09-01T11:49:23.543370,42,w_throughput,1.5,20,equal,100.0,95.95,95.95,0.9817,0.746508,16.95,1.13,5.1e-05,SIMULATION
sensitivity_42_20_equal_w_throughput_1.5_43,2026-09-01T11:49:23.543522,43,w_throughput,1.5,20,equal,100.0,97.57,97.57,0.9934,0.688814,8.54,4.48,4.8e-05,SIMULATION
sensitivity_42_20_equal_w_throughput_1.5_44,2026-09-01T11:49:23.543682,44,w_throughput,1.5,20,equal,100.0,95.37,95.37,0.9848,0.787854,13.72,3.71,4.6e-05,SIMULATION
sensitivity_42_20_equal_w_throughput_1.5_45,2026-09-01T11:49:23.543825,45,w_throughput,1.5,20,equal,100.0,95.25,95.25,0.9772,0.763272,11.81,3.44,4.6e-05,SIMULATION
sensitivity_42_20_equal_w_throughput_1.5_46,2026-09-01T11:49:23.543967,46,w_throughput,1.5,20,equal,100.0,97.24,97.24,0.9849,0.580466,20.44,3.0,4.6e-05,SIMULATION
sensitivity_42_20_proportional_w_throughput_1.5_42,2026-09-01T11:49:23.544114,42,w_throughput,1.5,20,proportional,100.0,100.0,100.0,0.8473,0.520809,16.95,1.13,4.6e-05,SIMULATION
sensitivity_42_20_proportional_w_throughput_1.5_43,2026-09-01T11:49:23.544257,43,w_throughput,1.5,20,proportional,100.0,100.0,100.0,0.7922,0.488343,8.54,4.48,4.5e-05,SIMULATION
sensitivity_42_20_proportional_w_throughput_1.5_44,2026-09-01T11:49:23.544400,44,w_throughput,1.5,20,proportional,100.0,100.0,100.0,0.764,0.466061,13.72,3.71,4.5e-05,SIMULATION
sensitivity_42_20_proportional_w_throughput_1.5_45,2026-09-01T11:49:23.544547,45,w_throughput,1.5,20,proportional,100.0,100.0,100.0,0.7559,0.424832,11.81,3.44,4.9e-05,SIMULATION
sensitivity_42_20_proportional_w_throughput_1.5_46,2026-09-01T11:49:23.544707,46,w_throughput,1.5,20,proportional,100.0,100.0,100.0,0.8103,0.38611,20.44,3.0,4.7e-05,SIMULATION
sensitivity_42_20_priority_w_throughput_1.5_42,2026-09-01T11:49:23.544872,42,w_throughput,1.5,20,priority,100.0,100.0,100.0,0.9337,0.573716,16.95,1.13,4.8e-05,SIMULATION
sensitivity_42_20_priority_w_throughput_1.5_43,2026-09-01T11:49:23.545033,43,w_throughput,1.5,20,priority,100.0,100.0,100.0,0.9344,0.58655,8.54,4.48,4.7e-05,SIMULATION
sensitivity_42_20_priority_w_throughput_1.5_44,2026-09-01T11:49:23.545195,44,w_throughput,1.5,20,priority,100.0,100.0,100.0,0.9439,0.59176,13.72,3.71,4.7e-05,SIMULATION
sensitivity_42_20_priority_w_throughput_1.5_45,2026-09-01T11:49:23.545356,45,w_throughput,1.5,20,priority,100.0,100.0,100.0,0.9366,0.559915,11.81,3.44,4.8e-05,SIMULATION
sensitivity_42_20_priority_w_throughput_1.5_46,2026-09-01T11:49:23.545518,46,w_throughput,1.5,20,priority,100.0,100.0,100.0,0.9266,0.442504,20.44,3.0,4.7e-05,SIMULATION
sensitivity_42_20_max_min_fairness_w_throughput_1.5_42,2026-09-01T11:49:23.545711,42,w_throughput,1.5,20,max_min_fairness,100.0,100.0,100.0,0.9798,0.601503,16.95,1.13,4.8e-05,SIMULATION
sensitivity_42_20_max_min_fairness_w_throughput_1.5_43,2026-09-01T11:49:23.545879,43,w_throughput,1.5,20,max_min_fairness,100.0,100.0,100.0,0.9924,0.601715,8.54,4.48,4.8e-05,SIMULATION
sensitivity_42_20_max_min_fairness_w_throughput_1.5_44,2026-09-01T11:49:23.546042,44,w_throughput,1.5,20,max_min_fairness,100.0,100.0,100.0,0.9817,0.621623,13.72,3.71,4.8e-05,SIMULATION
sensitivity_42_20_max_min_fairness_w_throughput_1.5_45,2026-09-01T11:49:23.546204,45,w_throughput,1.5,20,max_min_fairness,100.0,100.0,100.0,0.9748,0.591941,11.81,3.44,4.9e-05,SIMULATION
sensitivity_42_20_max_min_fairness_w_throughput_1.5_46,2026-09-01T11:49:23.546369,46,w_throughput,1.5,20,max_min_fairness,100.0,100.0,100.0,0.9842,0.478087,20.44,3.0,4.8e-05,SIMULATION
sensitivity_42_20_alpha_fair_w_throughput_1.5_42,2026-09-01T11:49:23.546528,42,w_throughput,1.5,20,alpha_fair,100.0,100.0,100.0,0.8473,0.520809,16.95,1.13,4.9e-05,SIMULATION
sensitivity_42_20_alpha_fair_w_throughput_1.5_43,2026-09-01T11:49:23.546705,43,w_throughput,1.5,20,alpha_fair,100.0,100.0,100.0,0.7922,0.488343,8.54,4.48,5e-05,SIMULATION
sensitivity_42_20_alpha_fair_w_throughput_1.5_44,2026-09-01T11:49:23.546864,44,w_throughput,1.5,20,alpha_fair,100.0,100.0,100.0,0.764,0.466061,13.72,3.71,5e-05,SIMULATION
sensitivity_42_20_alpha_fair_w_throughput_1.5_45,2026-09-01T11:49:23.547022,45,w_throughput,1.5,20,alpha_fair,100.0,100.0,100.0,0.7559,0.424832,11.81,3.44,5e-05,SIMULATION
sensitivity_42_20_alpha_fair_w_throughput_1.5_46,2026-09-01T11:49:23.547179,46,w_throughput,1.5,20,alpha_fair,100.0,100.0,100.0,0.8103,0.38611,20.44,3.0,4.9e-05,SIMULATION
sensitivity_42_20_game_theory_w_throughput_1.5_42,2026-09-01T11:49:23.549788,42,w_throughput,1.5,20,game_theory,100.0,59.5,59.5,0.9581,1.554013,16.95,1.13,5.9e-05,SIMULATION
sensitivity_42_20_game_theory_w_throughput_1.5_43,2026-09-01T11:49:23.552122,43,w_throughput,1.5,20,game_theory,100.0,59.5,59.5,0.9555,1.548943,8.54,4.48,5.8e-05,SIMULATION
sensitivity_42_20_game_theory_w_throughput_1.5_44,2026-09-01T11:49:23.554420,44,w_throughput,1.5,20,game_theory,100.0,59.5,59.5,0.9555,1.578187,13.72,3.71,5.7e-05,SIMULATION
sensitivity_42_20_game_theory_w_throughput_1.5_45,2026-09-01T11:49:23.557375,45,w_throughput,1.5,20,game_theory,100.0,59.5,59.5,0.9713,1.561735,11.81,3.44,0.000117,SIMULATION
sensitivity_42_20_game_theory_w_throughput_1.5_46,2026-09-01T11:49:23.560633,46,w_throughput,1.5,20,game_theory,100.0,59.5,59.5,0.9607,1.470695,20.44,3.0,0.0001,SIMULATION
sensitivity_42_30_equal_w_throughput_1.5_42,2026-09-01T11:49:23.560852,42,w_throughput,1.5,30,equal,100.0,97.9033,97.9033,0.9936,0.927356,16.95,1.13,6.7e-05,SIMULATION
sensitivity_42_30_equal_w_throughput_1.5_43,2026-09-01T11:49:23.561052,43,w_throughput,1.5,30,equal,100.0,99.3633,99.3633,0.999,0.874193,8.54,4.48,6.4e-05,SIMULATION
sensitivity_42_30_equal_w_throughput_1.5_44,2026-09-01T11:49:23.561257,44,w_throughput,1.5,30,equal,100.0,99.4667,99.4667,0.9992,0.930934,13.72,3.71,6.4e-05,SIMULATION
sensitivity_42_30_equal_w_throughput_1.5_45,2026-09-01T11:49:23.561453,45,w_throughput,1.5,30,equal,100.0,98.5833,98.5833,0.9958,0.939154,11.81,3.44,6.4e-05,SIMULATION
sensitivity_42_30_equal_w_throughput_1.5_46,2026-09-01T11:49:23.561661,46,w_throughput,1.5,30,equal,100.0,98.9067,98.9067,0.9965,0.857423,20.44,3.0,7.8e-05,SIMULATION
sensitivity_42_30_proportional_w_throughput_1.5_42,2026-09-01T11:49:23.561864,42,w_throughput,1.5,30,proportional,100.0,100.0,100.0,0.8041,0.790883,16.95,1.13,6.6e-05,SIMULATION
sensitivity_42_30_proportional_w_throughput_1.5_43,2026-09-01T11:49:23.562093,43,w_throughput,1.5,30,proportional,100.0,100.0,100.0,0.8005,0.773584,8.54,4.48,9.1e-05,SIMULATION
sensitivity_42_30_proportional_w_throughput_1.5_44,2026-09-01T11:49:23.562297,44,w_throughput,1.5,30,proportional,100.0,100.0,100.0,0.7492,0.783635,13.72,3.71,6.5e-05,SIMULATION
sensitivity_42_30_proportional_w_throughput_1.5_45,2026-09-01T11:49:23.562499,45,w_throughput,1.5,30,proportional,100.0,100.0,100.0,0.7845,0.778972,11.81,3.44,6.6e-05,SIMULATION
sensitivity_42_30_proportional_w_throughput_1.5_46,2026-09-01T11:49:23.562725,46,w_throughput,1.5,30,proportional,100.0,100.0,100.0,0.834,0.750443,20.44,3.0,6.8e-05,SIMULATION
sensitivity_42_30_priority_w_throughput_1.5_42,2026-09-01T11:49:23.562960,42,w_throughput,1.5,30,priority,100.0,100.0,100.0,0.9351,0.864418,16.95,1.13,6.8e-05,SIMULATION
sensitivity_42_30_priority_w_throughput_1.5_43,2026-09-01T11:49:23.563187,43,w_throughput,1.5,30,priority,100.0,100.0,100.0,0.9312,0.853533,8.54,4.48,6.8e-05,SIMULATION
sensitivity_42_30_priority_w_throughput_1.5_44,2026-09-01T11:49:23.563419,44,w_throughput,1.5,30,priority,100.0,100.0,100.0,0.9408,0.90057,13.72,3.71,6.9e-05,SIMULATION
sensitivity_42_30_priority_w_throughput_1.5_45,2026-09-01T11:49:23.563649,45,w_throughput,1.5,30,priority,100.0,100.0,100.0,0.9403,0.885321,11.81,3.44,6.8e-05,SIMULATION
sensitivity_42_30_priority_w_throughput_1.5_46,2026-09-01T11:49:23.563879,46,w_throughput,1.5,30,priority,100.0,100.0,100.0,0.9376,0.804582,20.44,3.0,6.8e-05,SIMULATION
sensitivity_42_30_max_min_fairness_w_throughput_1.5_42,2026-09-01T11:49:23.564109,42,w_throughput,1.5,30,max_min_fairness,100.0,100.0,100.0,0.9929,0.884672,16.95,1.13,6.8e-05,SIMULATION
sensitivity_42_30_max_min_fairness_w_throughput_1.5_43,2026-09-01T11:49:23.564336,43,w_throughput,1.5,30,max_min_fairness,100.0,100.0,100.0,0.9989,0.861153,8.54,4.48,6.8e-05,SIMULATION
sensitivity_42_30_max_min_fairness_w_throughput_1.5_44,2026-09-01T11:49:23.564567,44,w_throughput,1.5,30,max_min_fairness,100.0,100.0,100.0,0.9991,0.919989,13.72,3.71,6.8e-05,SIMULATION
sensitivity_42_30_max_min_fairness_w_throughput_1.5_45,2026-09-01T11:49:23.564795,45,w_throughput,1.5,30,max_min_fairness,100.0,100.0,100.0,0.9956,0.910271,11.81,3.44,6.8e-05,SIMULATION
sensitivity_42_30_max_min_fairness_w_throughput_1.5_46,2026-09-01T11:49:23.565023,46,w_throughput,1.5,30,max_min_fairness,100.0,100.0,100.0,0.9963,0.83434,20.44,3.0,6.8e-05,SIMULATION
sensitivity_42_30_alpha_fair_w_throughput_1.5_42,2026-09-01T11:49:23.565238,42,w_throughput,1.5,30,alpha_fair,100.0,100.0,100.0,0.8041,0.790883,16.95,1.13,6.8e-05,SIMULATION
sensitivity_42_30_alpha_fair_w_throughput_1.5_43,2026-09-01T11:49:23.565449,43,w_throughput,1.5,30,alpha_fair,100.0,100.0,100.0,0.8005,0.773584,8.54,4.48,6.8e-05,SIMULATION
sensitivity_42_30_alpha_fair_w_throughput_1.5_44,2026-09-01T11:49:23.565661,44,w_throughput,1.5,30,alpha_fair,100.0,100.0,100.0,0.7492,0.783635,13.72,3.71,6.7e-05,SIMULATION
sensitivity_42_30_alpha_fair_w_throughput_1.5_45,2026-09-01T11:49:23.565873,45,w_throughput,1.5,30,alpha_fair,100.0,100.0,100.0,0.7845,0.778972,11.81,3.44,6.7e-05,SIMULATION
sensitivity_42_30_alpha_fair_w_throughput_1.5_46,2026-09-01T11:49:23.566084,46,w_throughput,1.5,30,alpha_fair,100.0,100.0,100.0,0.834,0.750443,20.44,3.0,6.8e-05,SIMULATION
sensitivity_42_30_game_theory_w_throughput_1.5_42,2026-09-01T11:49:23.570096,42,w_throughput,1.5,30,game_theory,100.0,71.0,71.0,0.9547,1.298343,16.95,1.13,6.7e-05,SIMULATION
sensitivity_42_30_game_theory_w_throughput_1.5_43,2026-09-01T11:49:23.575227,43,w_throughput,1.5,30,game_theory,100.0,71.0,71.0,0.9575,1.27997,8.54,4.48,0.00018,SIMULATION
sensitivity_42_30_game_theory_w_throughput_1.5_44,2026-09-01T11:49:23.581370,44,w_throughput,1.5,30,game_theory,100.0,72.0,72.0,0.9417,1.322981,13.72,3.71,0.000179,SIMULATION
sensitivity_42_30_game_theory_w_throughput_1.5_45,2026-09-01T11:49:23.585680,45,w_throughput,1.5,30,game_theory,100.0,71.5,71.5,0.9507,1.316722,11.81,3.44,0.000105,SIMULATION
sensitivity_42_30_game_theory_w_throughput_1.5_46,2026-09-01T11:49:23.591095,46,w_throughput,1.5,30,game_theory,100.0,71.0,71.0,0.9547,1.260146,20.44,3.0,0.000111,SIMULATION
sensitivity_42_50_equal_w_throughput_1.5_42,2026-09-01T11:49:23.591402,42,w_throughput,1.5,50,equal,100.0,100.0,100.0,1.0,0.963995,16.95,1.13,9.6e-05,SIMULATION
sensitivity_42_50_equal_w_throughput_1.5_43,2026-09-01T11:49:23.591712,43,w_throughput,1.5,50,equal,100.0,100.0,100.0,1.0,0.88631,8.54,4.48,9.8e-05,SIMULATION
sensitivity_42_50_equal_w_throughput_1.5_44,2026-09-01T11:49:23.591993,44,w_throughput,1.5,50,equal,100.0,100.0,100.0,1.0,0.942257,13.72,3.71,8.7e-05,SIMULATION
sensitivity_42_50_equal_w_throughput_1.5_45,2026-09-01T11:49:23.592244,45,w_throughput,1.5,50,equal,100.0,100.0,100.0,1.0,0.936021,11.81,3.44,8.3e-05,SIMULATION
sensitivity_42_50_equal_w_throughput_1.5_46,2026-09-01T11:49:23.592494,46,w_throughput,1.5,50,equal,100.0,100.0,100.0,1.0,0.930359,20.44,3.0,8.7e-05,SIMULATION
sensitivity_42_50_proportional_w_throughput_1.5_42,2026-09-01T11:49:23.592764,42,w_throughput,1.5,50,proportional,100.0,100.0,100.0,0.821,0.895592,16.95,1.13,8.5e-05,SIMULATION
sensitivity_42_50_proportional_w_throughput_1.5_43,2026-09-01T11:49:23.593021,43,w_throughput,1.5,50,proportional,100.0,100.0,100.0,0.7826,0.818118,8.54,4.48,8.5e-05,SIMULATION
sensitivity_42_50_proportional_w_throughput_1.5_44,2026-09-01T11:49:23.593277,44,w_throughput,1.5,50,proportional,100.0,100.0,100.0,0.7759,0.858346,13.72,3.71,8.4e-05,SIMULATION
sensitivity_42_50_proportional_w_throughput_1.5_45,2026-09-01T11:49:23.593532,45,w_throughput,1.5,50,proportional,100.0,100.0,100.0,0.7633,0.819918,11.81,3.44,8.4e-05,SIMULATION
sensitivity_42_50_proportional_w_throughput_1.5_46,2026-09-01T11:49:23.593806,46,w_throughput,1.5,50,proportional,100.0,100.0,100.0,0.8102,0.862402,20.44,3.0,8.7e-05,SIMULATION
sensitivity_42_50_priority_w_throughput_1.5_42,2026-09-01T11:49:23.594103,42,w_throughput,1.5,50,priority,100.0,100.0,100.0,0.9409,0.960623,16.95,1.13,8.7e-05,SIMULATION
sensitivity_42_50_priority_w_throughput_1.5_43,2026-09-01T11:49:23.594398,43,w_throughput,1.5,50,priority,100.0,100.0,100.0,0.9282,0.887115,8.54,4.48,8.8e-05,SIMULATION
sensitivity_42_50_priority_w_throughput_1.5_44,2026-09-01T11:49:23.594716,44,w_throughput,1.5,50,priority,100.0,100.0,100.0,0.9362,0.938156,13.72,3.71,9e-05,SIMULATION
sensitivity_42_50_priority_w_throughput_1.5_45,2026-09-01T11:49:23.595014,45,w_throughput,1.5,50,priority,100.0,100.0,100.0,0.9369,0.928121,11.81,3.44,9e-05,SIMULATION
sensitivity_42_50_priority_w_throughput_1.5_46,2026-09-01T11:49:23.595310,46,w_throughput,1.5,50,priority,100.0,100.0,100.0,0.9385,0.923218,20.44,3.0,8.9e-05,SIMULATION
sensitivity_42_50_max_min_fairness_w_throughput_1.5_42,2026-09-01T11:49:23.595594,42,w_throughput,1.5,50,max_min_fairness,100.0,100.0,100.0,1.0,0.963995,16.95,1.13,9e-05,SIMULATION
sensitivity_42_50_max_min_fairness_w_throughput_1.5_43,2026-09-01T11:49:23.595901,43,w_throughput,1.5,50,max_min_fairness,100.0,100.0,100.0,1.0,0.88631,8.54,4.48,9.2e-05,SIMULATION
sensitivity_42_50_max_min_fairness_w_throughput_1.5_44,2026-09-01T11:49:23.596192,44,w_throughput,1.5,50,max_min_fairness,100.0,100.0,100.0,1.0,0.942257,13.72,3.71,9.2e-05,SIMULATION
sensitivity_42_50_max_min_fairness_w_throughput_1.5_45,2026-09-01T11:49:23.596484,45,w_throughput,1.5,50,max_min_fairness,100.0,100.0,100.0,1.0,0.936021,11.81,3.44,9.5e-05,SIMULATION
sensitivity_42_50_max_min_fairness_w_throughput_1.5_46,2026-09-01T11:49:23.596790,46,w_throughput,1.5,50,max_min_fairness,100.0,100.0,100.0,1.0,0.930359,20.44,3.0,9.4e-05,SIMULATION
sensitivity_42_50_alpha_fair_w_throughput_1.5_42,2026-09-01T11:49:23.597084,42,w_throughput,1.5,50,alpha_fair,100.0,100.0,100.0,0.821,0.895592,16.95,1.13,9.5e-05,SIMULATION
sensitivity_42_50_alpha_fair_w_throughput_1.5_43,2026-09-01T11:49:23.597376,43,w_throughput,1.5,50,alpha_fair,100.0,100.0,100.0,0.7826,0.818118,8.54,4.48,9.5e-05,SIMULATION
sensitivity_42_50_alpha_fair_w_throughput_1.5_44,2026-09-01T11:49:23.597682,44,w_throughput,1.5,50,alpha_fair,100.0,100.0,100.0,0.7759,0.858346,13.72,3.71,0.000111,SIMULATION
sensitivity_42_50_alpha_fair_w_throughput_1.5_45,2026-09-01T11:49:23.597986,45,w_throughput,1.5,50,alpha_fair,100.0,100.0,100.0,0.7633,0.819918,11.81,3.44,9.8e-05,SIMULATION
sensitivity_42_50_alpha_fair_w_throughput_1.5_46,2026-09-01T11:49:23.598281,46,w_throughput,1.5,50,alpha_fair,100.0,100.0,100.0,0.8102,0.862402,20.44,3.0,9.7e-05,SIMULATION
sensitivity_42_50_game_theory_w_throughput_1.5_42,2026-09-01T11:49:23.608459,42,w_throughput,1.5,50,game_theory,100.0,89.0,89.0,0.9264,1.045599,16.95,1.13,0.000147,SIMULATION
sensitivity_42_50_game_theory_w_throughput_1.5_43,2026-09-01T11:49:23.616119,43,w_throughput,1.5,50,game_theory,100.0,88.0,88.0,0.956,0.983184,8.54,4.48,0.000116,SIMULATION
sensitivity_42_50_game_theory_w_throughput_1.5_44,2026-09-01T11:49:23.624770,44,w_throughput,1.5,50,game_theory,100.0,88.0,88.0,0.9192,1.030646,13.72,3.71,0.000165,SIMULATION
sensitivity_42_50_game_theory_w_throughput_1.5_45,2026-09-01T11:49:23.632299,45,w_throughput,1.5,50,game_theory,100.0,88.0,88.0,0.9387,1.023646,11.81,3.44,0.000127,SIMULATION
sensitivity_42_50_game_theory_w_throughput_1.5_46,2026-09-01T11:49:23.640394,46,w_throughput,1.5,50,game_theory,100.0,89.5,89.5,0.9168,1.009129,20.44,3.0,0.000195,SIMULATION
sensitivity_42_100_equal_w_throughput_1.5_42,2026-09-01T11:49:23.640958,42,w_throughput,1.5,100,equal,100.0,100.0,100.0,1.0,0.751512,16.95,1.13,0.000187,SIMULATION
sensitivity_42_100_equal_w_throughput_1.5_43,2026-09-01T11:49:23.641497,43,w_throughput,1.5,100,equal,100.0,100.0,100.0,1.0,0.735393,8.54,4.48,0.000171,SIMULATION
sensitivity_42_100_equal_w_throughput_1.5_44,2026-09-01T11:49:23.641992,44,w_throughput,1.5,100,equal,100.0,100.0,100.0,1.0,0.760529,13.72,3.71,0.000169,SIMULATION
sensitivity_42_100_equal_w_throughput_1.5_45,2026-09-01T11:49:23.642458,45,w_throughput,1.5,100,equal,100.0,100.0,100.0,1.0,0.760878,11.81,3.44,0.000145,SIMULATION
sensitivity_42_100_equal_w_throughput_1.5_46,2026-09-01T11:49:23.642872,46,w_throughput,1.5,100,equal,100.0,100.0,100.0,1.0,0.716527,20.44,3.0,0.000139,SIMULATION
sensitivity_42_100_proportional_w_throughput_1.5_42,2026-09-01T11:49:23.643303,42,w_throughput,1.5,100,proportional,100.0,100.0,100.0,0.7987,0.705926,16.95,1.13,0.000144,SIMULATION
sensitivity_42_100_proportional_w_throughput_1.5_43,2026-09-01T11:49:23.643766,43,w_throughput,1.5,100,proportional,100.0,100.0,100.0,0.7804,0.694246,8.54,4.48,0.000179,SIMULATION
sensitivity_42_100_proportional_w_throughput_1.5_44,2026-09-01T11:49:23.644227,44,w_throughput,1.5,100,proportional,100.0,100.0,100.0,0.774,0.714165,13.72,3.71,0.000155,SIMULATION
sensitivity_42_100_proportional_w_throughput_1.5_45,2026-09-01T11:49:23.644686,45,w_throughput,1.5,100,proportional,100.0,100.0,100.0,0.8017,0.71005,11.81,3.44,0.000154,SIMULATION
sensitivity_42_100_proportional_w_throughput_1.5_46,2026-09-01T11:49:23.645143,46,w_throughput,1.5,100,proportional,100.0,100.0,100.0,0.7808,0.673437,20.44,3.0,0.000154,SIMULATION
sensitivity_42_100_priority_w_throughput_1.5_42,2026-09-01T11:49:23.645658,42,w_throughput,1.5,100,priority,100.0,100.0,100.0,0.9405,0.759046,16.95,1.13,0.000155,SIMULATION
sensitivity_42_100_priority_w_throughput_1.5_43,2026-09-01T11:49:23.646184,43,w_throughput,1.5,100,priority,100.0,100.0,100.0,0.9364,0.745373,8.54,4.48,0.000152,SIMULATION
sensitivity_42_100_priority_w_throughput_1.5_44,2026-09-01T11:49:23.646685,44,w_throughput,1.5,100,priority,100.0,100.0,100.0,0.9417,0.766736,13.72,3.71,0.000152,SIMULATION
sensitivity_42_100_priority_w_throughput_1.5_45,2026-09-01T11:49:23.647193,45,w_throughput,1.5,100,priority,100.0,100.0,100.0,0.9458,0.764094,11.81,3.44,0.000152,SIMULATION
sensitivity_42_100_priority_w_throughput_1.5_46,2026-09-01T11:49:23.647696,46,w_throughput,1.5,100,priority,100.0,100.0,100.0,0.9349,0.720819,20.44,3.0,0.000152,SIMULATION
sensitivity_42_100_max_min_fairness_w_throughput_1.5_42,2026-09-01T11:49:23.648163,42,w_throughput,1.5,100,max_min_fairness,100.0,100.0,100.0,1.0,0.751512,16.95,1.13,0.000147,SIMULATION
sensitivity_42_100_max_min_fairness_w_throughput_1.5_43,2026-09-01T11:49:23.648624,43,w_throughput,1.5,100,max_min_fairness,100.0,100.0,100.0,1.0,0.735393,8.54,4.48,0.000146,SIMULATION
sensitivity_42_100_max_min_fairness_w_throughput_1.5_44,2026-09-01T11:49:23.649084,44,w_throughput,1.5,100,max_min_fairness,100.0,100.0,100.0,1.0,0.760529,13.72,3.71,0.000146,SIMULATION
sensitivity_42_100_max_min_fairness_w_throughput_1.5_45,2026-09-01T11:49:23.649544,45,w_throughput,1.5,100,max_min_fairness,100.0,100.0,100.0,1.0,0.760878,11.81,3.44,0.000146,SIMULATION
sensitivity_42_100_max_min_fairness_w_throughput_1.5_46,2026-09-01T11:49:23.650006,46,w_throughput,1.5,100,max_min_fairness,100.0,100.0,100.0,1.0,0.716527,20.44,3.0,0.000147,SIMULATION
sensitivity_42_100_alpha_fair_w_throughput_1.5_42,2026-09-01T11:49:23.650460,42,w_throughput,1.5,100,alpha_fair,100.0,100.0,100.0,0.7987,0.705926,16.95,1.13,0.000151,SIMULATION
